tradingsymbol,exchange,name,instrument_token,segment,tick_size,lot_size,instrument_type,sector,industry,is_fo_enabled,is_active
HNGSNGBEES,NSE,NIPPON INDIA ETF HANG SENG BEES,4680705,NSE,0.01,1,STOCK,,,0,1
IVZINGOLD,NSE,INVESCO INDIA GOLD EXCHANGE TRADED FUND,4682753,NSE,0.05,1,STOCK,,,0,1
MIDCAPBETA,NSE,UTI NIFTY MIDCAP 150 ETF,4696833,NSE,0.01,1,STOCK,,,0,1
NIM150INAV,NSE,UTIAMC - NIM150INAV,4698369,NSE,0.01,1,STOCK,,,0,1
NAVNIFINAV,NSE,NAVIAMC - NAVNIFINAV,4779777,NSE,0.01,1,STOCK,,,0,1
IDFNIFTYET,NSE,BANDHAN NIFTY 50 ETF,4808449,NSE,0.01,1,STOCK,,,0,1
ITBEES,NSE,NIPPON INDIA ETF NIFTY IT,4885505,NSE,0.01,1,STOCK,,,0,1
SENSEXETF,NSE,MIRAE ASSET S&P BSE SENSEX ETF,4921345,NSE,0.01,1,STOCK,,,0,1
MONIFTY500,NSE,MOTILAL OSWAL NIFTY 500 ETF,4924673,NSE,0.01,1,STOCK,,,0,1
SENSEXINAV,NSE,MIRAEAMC - SENSEXINAV,4927233,NSE,0.01,1,STOCK,,,0,1
MON500INAV,NSE,MOTILALAMC - MON500INAV,4927489,NSE,0.01,1,STOCK,,,0,1
MOM50,NSE,MOTILAL OSWAL NIFTY 50 ETF,4937985,NSE,0.01,1,STOCK,,,0,1
HDFCGOLD,NSE,HDFC GOLD ETF,5003009,NSE,0.01,1,STOCK,,,0,1
ITETF,NSE,MIRAE ASSET NIFTY IT ETF,5026049,NSE,0.01,1,STOCK,,,0,1
ALPHAETF,NSE,MIRAE ASSET NIFTY 200 ALPHA 30 ETF,5027841,NSE,0.01,1,STOCK,,,0,1
ITETFINAV,NSE,MIRAEAMC - ITETFINAV,5028865,NSE,0.01,1,STOCK,,,0,1
ALPHAINAV,NSE,MIRAEAMC - ALPHAINAV,5029121,NSE,0.01,1,STOCK,,,0,1
GOLDIETF,NSE,ICICI PRUDENTIAL GOLD ETF,5037825,NSE,0.01,1,STOCK,,,0,1
LIQUIDSBI,NSE,SBI NIFTY 1D RATE LIQUID ETF - IDCW,5044481,NSE,0.01,1,STOCK,,,0,1
LIQSBIINAV,NSE,SBIAMC - LIQSBIINAV,5047041,NSE,0.01,1,STOCK,,,0,1
EGOLD,NSE,EDELWEISS GOLD ETF,5102849,NSE,0.05,1,STOCK,,,0,1
EGOLDINAV,NSE,EDELAMC - EGOLDINAV,5105665,NSE,0.05,1,STOCK,,,0,1
INFRABEES,NSE,NIPPON INDIA ETF INFRA BEES,5138433,NSE,0.01,1,STOCK,,,0,1
ESILVER,NSE,EDELWEISS SILVER ETF,5185793,NSE,0.01,1,STOCK,,,0,1
ESILINAV,NSE,EDELAMC - ESILVER,5186561,NSE,0.01,1,STOCK,,,0,1
AXISGOLD,NSE,AXIS GOLD ETF,5256193,NSE,0.01,1,STOCK,,,0,1
BBNPPGOLD,NSE,BARODA BNP PARIBAS GOLD ETF,5260033,NSE,0.05,1,STOCK,,,0,1
BNGOLDINAV,NSE,BARODABNP - BNGOLDINAV,5260801,NSE,0.05,1,STOCK,,,0,1
AXISNIFTY,NSE,AXIS NIFTY 50 ETF,5440513,NSE,0.01,1,STOCK,,,0,1
LOWVOLIETF,NSE,ICICI PRUDENTIAL NIFTY 100 LOW VOLATILITY 30 ETF,5441025,NSE,0.01,1,STOCK,,,0,1
TATAGOLD,NSE,TATA GOLD EXCHANGE TRADED FUND,5478657,NSE,0.01,1,STOCK,,,0,1
MOM100,NSE,MOTILAL OSWAL NIFTY MIDCAP 100 ETF,5484289,NSE,0.01,1,STOCK,,,0,1
TATSILV,NSE,TATA SILVER EXCHANGE TRADED FUND,5485569,NSE,0.01,1,STOCK,,,0,1
TAGOLDINAV,NSE,TATAAML-TAGOLDINAV,5488129,NSE,0.05,1,STOCK,,,0,1
TASILVINAV,NSE,TATAAML-TASILVINAV,5490945,NSE,0.01,1,STOCK,,,0,1
NEXT50BETA,NSE,UTI NIFTY NEXT 50 ETF,5498369,NSE,0.01,1,STOCK,,,0,1
LIQUIDCASE,NSE,ZERODHA NIFTY 1D RATE LIQUID ETF,5568001,NSE,0.01,1,STOCK,,,0,1
LIQCASINAV,NSE,ZERODHAAMC - LIQCASINAV,5573633,NSE,0.01,1,STOCK,,,0,1
NIFTYBETF,NSE,BAJAJ FINSERV NIFTY 50 ETF,5621505,NSE,0.01,1,STOCK,,,0,1
BANKBETF,NSE,BAJAJ FINSERV NIFTY BANK ETF,5628417,NSE,0.01,1,STOCK,,,0,1
BANKBINAV,NSE,BFAM - BANKBETF,5629185,NSE,0.01,1,STOCK,,,0,1
NIFTYBINAV,NSE,BFAM - NIFTYBETF,5641473,NSE,0.01,1,STOCK,,,0,1
EBBETF0431,NSE,BHARAT BOND ETF - APRIL 2031,5693185,NSE,0.01,1,STOCK,,,0,1
ALPL30IETF,NSE,ICICIPRAMC - ICICIALPLV,5720065,NSE,0.01,1,STOCK,,,0,1
ITIETF,NSE,ICICI PRUDENTIAL NIFTY IT ETF,5725441,NSE,0.01,1,STOCK,,,0,1
HDFCNIFBAN,NSE,HDFC NIFTY BANKING ETF,5742849,NSE,0.01,1,STOCK,,,0,1
BANKBETA,NSE,UTI NIFTY BANK ETF,5744641,NSE,0.01,1,STOCK,,,0,1
ITBETA,NSE,UTI NIFTY IT ETF,5756929,NSE,0.01,1,STOCK,,,0,1
NIFITEINAV,NSE,UTIAMC - NIFITEINAV,5757697,NSE,0.01,1,STOCK,,,0,1
GILT5BETA,NSE,UTI NIFTY 5 YR BENCHMARK G-SEC ETF,5765377,NSE,0.01,1,STOCK,,,0,1
GILT10BETA,NSE,UTI NIFTY 10 YR BENCHMARK G-SEC ETF,5766145,NSE,0.01,1,STOCK,,,0,1
NIF5GINAV,NSE,UTIAMC - NIF5GINAV,5769985,NSE,0.01,1,STOCK,,,0,1
NIF10GINAV,NSE,UTIAMC - NIF10GINAV,5770241,NSE,0.01,1,STOCK,,,0,1
HEALTHADD,NSE,DSP NIFTY HEALTHCARE ETF,5783553,NSE,0.01,1,STOCK,,,0,1
HDFCPSUBK,NSE,HDFC NIFTY PSU BANK ETF,5784321,NSE,0.01,1,STOCK,,,0,1
HEALADINAV,NSE,DSPAMC - HEALADINAV,5785089,NSE,0.01,1,STOCK,,,0,1
HDFPBKINAV,NSE,HDFCAMC HDFPBKINAV,5785345,NSE,0.01,1,STOCK,,,0,1
LICNMID100,NSE,LIC MF NIFTY MIDCAP 100 ETF,5816833,NSE,0.01,1,STOCK,,,0,1
LICNMDINAV,NSE,LICNAMC - LICNMDINAV,5818625,NSE,0.01,1,STOCK,,,0,1
MON100,NSE,MOTILAL OSWAL NASDAQ 100 ETF,5821185,NSE,0.01,1,STOCK,,,0,1
SMALLCAP,NSE,MIRAE ASSET NIFTY SMALLCAP 250 MOMENTUM QUALITY 100 ETF,5844993,NSE,0.01,1,STOCK,,,0,1
SMACAPINAV,NSE,MIRAEAMC - SMACAPINAV,5852929,NSE,0.01,1,STOCK,,,0,1
GOLDCASE,NSE,ZERODHA GOLD ETF,5862657,NSE,0.01,1,STOCK,,,0,1
GLDCASINAV,NSE,ZERODHAAMC - GLDCASINAV,5863425,NSE,0.05,1,STOCK,,,0,1
MOSMALL250,NSE,MOTILAL OSWAL NIFTY SMALLCAP 250 ETF,5934337,NSE,0.01,1,STOCK,,,0,1
MOREALTY,NSE,MOTILAL OSWAL NIFTY REALTY ETF,5935105,NSE,0.01,1,STOCK,,,0,1
MOREALINAV,NSE,MOTILALAMC - MOREALINAV,5935873,NSE,0.01,1,STOCK,,,0,1
MOS250INAV,NSE,MOTILALAMC - MOS250INAV,5936129,NSE,0.01,1,STOCK,,,0,1
LIQUIDADD,NSE,DSP BSE LIQUID RATE ETF,5992193,NSE,0.01,1,STOCK,,,0,1
LIQADDINAV,NSE,DSPAMC - LIQADDINAV,5994497,NSE,0.01,1,STOCK,,,0,1
BSLGOLDETF,NSE,BIRLA SUN LIFE GOLD ETF,6093825,NSE,0.01,1,STOCK,,,0,1
ABSLPSE,NSE,ADITYA BIRLA SUN LIFE NIFTY PSE ETF,6094337,NSE,0.01,1,STOCK,,,0,1
ABSPSEINAV,NSE,BIRLASLAMC-ABSPSEINAV,6095617,NSE,0.01,1,STOCK,,,0,1
MIDSMALL,NSE,MIRAE ASSET NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100 ETF,6106881,NSE,0.01,1,STOCK,,,0,1
MIDSMAINAV,NSE,MIRAEAMC - MIDSMAINAV,6107649,NSE,0.01,1,STOCK,,,0,1
LIQUIDBETF,NSE,BAJAJ FINSERV NIFTY 1D RATE LIQUID ETF - GROWTH,6122241,NSE,0.01,1,STOCK,,,0,1
LIQETFINAV,NSE,BFAM - LIQETFINAV,6123009,NSE,0.01,1,STOCK,,,0,1
MID150CASE,NSE,ZERODHA NIFTY MIDCAP 150 ETF,6163713,NSE,0.01,1,STOCK,,,0,1
TOP100CASE,NSE,ZERODHA NIFTY 100 ETF,6164737,NSE,0.01,1,STOCK,,,0,1
TOP100INAV,NSE,ZERODHAAMC - TOP100INAV,6166017,NSE,0.01,1,STOCK,,,0,1
MD150CINAV,NSE,ZERODHAAMC - MD150CINAV,6166273,NSE,0.01,1,STOCK,,,0,1
BBNPNBETF,NSE,BARODA BNP PARIBAS NIFTY BANK ETF,6173953,NSE,0.01,1,STOCK,,,0,1
BBNPNBINAV,NSE,BARODABNP - BBNPNBINAV,6175233,NSE,0.01,1,STOCK,,,0,1
IVZINNIFTY,NSE,INVESCO INDIA NIFTY 50 EXCHANGE TRADED FUND,6199553,NSE,0.01,1,STOCK,,,0,1
SBISILVER,NSE,SBI SILVER ETF,6237697,NSE,0.01,1,STOCK,,,0,1
SBISILINAV,NSE,SBIAMC - SBISILINAV,6238465,NSE,0.01,1,STOCK,,,0,1
LIQUIDSHRI,NSE,SHRIRAM NIFTY 1D RATE LIQUID ETF,6239745,NSE,0.01,1,STOCK,,,0,1
LIQSHRINAV,NSE,SHRIRAM - LIQSHRINAV,6240513,NSE,0.01,1,STOCK,,,0,1
ABGSEC,NSE,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,6247425,NSE,0.01,1,STOCK,,,0,1
ABGSECINAV,NSE,BIRLASLAMC - ABGSECINAV,6249217,NSE,0.01,1,STOCK,,,0,1
EVINDIA,NSE,MIRAE ASSET NIFTY EV AND NEW AGE AUTOMOTIVE ETF,6262017,NSE,0.01,1,STOCK,,,0,1
EVINDINAV,NSE,MIRAEAMC - EVINDINAV,6263809,NSE,0.01,1,STOCK,,,0,1
SBINEQWETF,NSE,SBI NIFTY50 EQUAL WEIGHT ETF,6278145,NSE,0.01,1,STOCK,,,0,1
SBINEQINAV,NSE,SBIAMC - SBINEQINAV,6278913,NSE,0.01,1,STOCK,,,0,1
OILIETF,NSE,ICICI PRUDENTIAL NIFTY OIL & GAS ETF,6280449,NSE,0.01,1,STOCK,,,0,1
OILETFINAV,NSE,ICICIPRAMC - OILETFINAV,6285057,NSE,0.01,1,STOCK,,,0,1
BSLNIFTY,NSE,ADITYA BIRLA SUN LIFE NIFTY 50 ETF,6343937,NSE,0.01,1,STOCK,,,0,1
GROWWEV,NSE,GROWW NIFTY EV & NEW AGE AUTOMOTIVE ETF,6348289,NSE,0.01,1,STOCK,,,0,1
GROWEVINAV,NSE,GROWWAMC - GROWEVINAV,6349057,NSE,0.01,1,STOCK,,,0,1
GSEC10ABSL,NSE,ADITYA BIRLA SUN LIFE CRISIL 10 YEAR GILT ETF,6360833,NSE,0.01,1,STOCK,,,0,1
GSEC10INAV,NSE,BIRLASLAMC - GSEC10INAV,6361601,NSE,0.01,1,STOCK,,,0,1
METALIETF,NSE,ICICI PRUDENTIAL NIFTY METAL ETF,6364417,NSE,0.01,1,STOCK,,,0,1
METALIINAV,NSE,ICICIPRAMC - METALIINAV,6368257,NSE,0.01,1,STOCK,,,0,1
MODEFENCE,NSE,MOTILAL OSWAL NIFTY INDIA DEFENCE ETF,6385665,NSE,0.01,1,STOCK,,,0,1
MODEFINAV,NSE,MOTILALAMC - MODEFINAV,6386433,NSE,0.01,1,STOCK,,,0,1
MULTICAP,NSE,MIRAE ASSET NIFTY500 MULTICAP 50:25:25 ETF,6420481,NSE,0.01,1,STOCK,,,0,1
MULCAPINAV,NSE,MIRAEAMC - MULCAPINAV,6421505,NSE,0.01,1,STOCK,,,0,1
TOP10ADD,NSE,DSP NIFTY TOP 10 EQUAL WEIGHT ETF,6443777,NSE,0.01,1,STOCK,,,0,1
TOP10AINAV,NSE,DSPAMC - TOP10AINAV,6445825,NSE,0.01,1,STOCK,,,0,1
EBANKNIFTY,NSE,EDELWEISS NIFTY BANK ETF,6466049,NSE,0.01,1,STOCK,,,0,1
EBNKNFINAV,NSE,EDELAMC - EBNKNFINAV,6477057,NSE,0.01,1,STOCK,,,0,1
GROWWLIQID,NSE,GROWW NIFTY 1D RATE LIQUID ETF,6514433,NSE,0.01,1,STOCK,,,0,1
GROLIQINAV,NSE,GROWWAMC - GROLIQINAV,6520065,NSE,0.01,1,STOCK,,,0,1
MOMENTUM50,NSE,MOTILAL OSWAL NIFTY 500 MOMENTUM 50 ETF,6555137,NSE,0.01,1,STOCK,,,0,1
MOME50INAV,NSE,MOTILALAMC - MOME50INAV,6558977,NSE,0.01,1,STOCK,,,0,1
LICMFGOLD,NSE,LIC MF GOLD ETF,6563841,NSE,0.05,1,STOCK,,,0,1
BANKPSU,NSE,MIRAE ASSET NIFTY PSU BANK ETF,6585601,NSE,0.01,1,STOCK,,,0,1
BNKPSUINAV,NSE,MIRAEAMC - BNKPSUINAV,6587393,NSE,0.01,1,STOCK,,,0,1
METAL,NSE,MIRAE ASSET NIFTY METAL ETF,6590465,NSE,0.01,1,STOCK,,,0,1
METALINAV,NSE,MIRAEAMC - METALINAV,6591233,NSE,0.01,1,STOCK,,,0,1
GROWWDEFNC,NSE,GROWW NIFTY INDIA DEFENCE ETF,6594049,NSE,0.01,1,STOCK,,,0,1
GRWWDFINAV,NSE,GROWWAMC - GRWWDFINAV,6599937,NSE,0.01,1,STOCK,,,0,1
VAL30IETF,NSE,ICICI PRUDENTIAL NIFTY200 VALUE 30 ETF,6617857,NSE,0.01,1,STOCK,,,0,1
VAL30IINAV,NSE,ICICIPRAMC - VAL30IINAV,6618625,NSE,0.01,1,STOCK,,,0,1
GROWWGOLD,NSE,GROWW GOLD ETF,6623233,NSE,0.01,1,STOCK,,,0,1
GROWWGINAV,NSE,GROWWAMC - GROWWGINAV,6624001,NSE,0.05,1,STOCK,,,0,1
EMULTIMQ,NSE,EDELWEISS NIFTY500 MULTICAP MOMENTUM QUALITY 50 ETF,6654977,NSE,0.01,1,STOCK,,,0,1
EMLTMQINAV,NSE,EDELAMC - EMLTMQINAV,6655745,NSE,0.01,1,STOCK,,,0,1
LIQUIDPLUS,NSE,MIRAE ASSET NIFTY 1D RATE LIQUID ETF - GROWTH,6931201,NSE,0.01,1,STOCK,,,0,1
LIQPLSINAV,NSE,MIRAEAMC - LIQPLSINAV,6931969,NSE,0.01,1,STOCK,,,0,1
CONSUMER,NSE,MIRAE ASSET NIFTY INDIA NEW AGE CONSUMPTION ETF,7416065,NSE,0.01,1,STOCK,,,0,1
CONSUMINAV,NSE,MIRAEAMC - CONSUMINAV,7416833,NSE,0.01,1,STOCK,,,0,1
ECAPINSURE,NSE,EDELWEISS BSE CAPITAL MARKETS & INSURANCE ETF,7428865,NSE,0.01,1,STOCK,,,0,1
ECAPININAV,NSE,EDELAMC - ECAPININAV,7430145,NSE,0.01,1,STOCK,,,0,1
NEXT30ADD,NSE,DSP BSE SENSEX NEXT 30 ETF,7542785,NSE,0.01,1,STOCK,,,0,1
NX30ADINAV,NSE,DSPAMC - NX30ADINAV,7544577,NSE,0.01,1,STOCK,,,0,1
GROWWRAIL,NSE,GROWW NIFTY INDIA RAILWAYS PSU ETF,7558913,NSE,0.01,1,STOCK,,,0,1
GRRAILINAV,NSE,GROWWAMC - GRRAILINAV,7559681,NSE,0.01,1,STOCK,,,0,1
NIFTYIETF,NSE,ICICI PRUDENTIAL NIFTY 50 ETF,7565569,NSE,0.01,1,STOCK,,,0,1
NIF100BEES,NSE,NIPPON INDIA ETF NIFTY 100,7571713,NSE,0.01,1,STOCK,,,0,1
UNIONGOLD,NSE,UNION GOLD ETF,7599873,NSE,0.05,1,STOCK,,,0,1
UNGOLDINAV,NSE,UNIONAMC - UNGOLDINAV,7600641,NSE,0.05,1,STOCK,,,0,1
MSCIINDIA,NSE,KOTAK MSCI INDIA ETF,7618049,NSE,0.01,1,STOCK,,,0,1
MSCIININAV,NSE,MSCIINDIA - MSCIININAV,7618817,NSE,0.01,1,STOCK,,,0,1
GROWWN200,NSE,GROWW NIFTY 200 ETF,7647233,NSE,0.01,1,STOCK,,,0,1
GRN200INAV,NSE,GROWWAMC - GRN200INAV,7656193,NSE,0.01,1,STOCK,,,0,1
NIFTY100EW,NSE,KOTAK NIFTY 100 EQUAL WEIGHT ETF,7665665,NSE,0.01,1,STOCK,,,0,1
NIF100INAV,NSE,KOTAKMAMC - NIF100INAV,7668737,NSE,0.01,1,STOCK,,,0,1
AONETOTAL,NSE,ANGEL ONE NIFTY TOTAL MARKET ETF,7673601,NSE,0.01,1,STOCK,,,0,1
AONETOINAV,NSE,AONEAMC - AONETOINAV,7674369,NSE,0.01,1,STOCK,,,0,1
MOCAPITAL,NSE,MOTILAL OSWAL NIFTY CAPITAL MARKET ETF,7696641,NSE,0.01,1,STOCK,,,0,1
MOCAPIINAV,NSE,MOTILALAMC - MOCAPIINAV,7697409,NSE,0.01,1,STOCK,,,0,1
GOLD360,NSE,360 ONE GOLD ETF,7706881,NSE,0.05,1,STOCK,,,0,1
SELECTIPO,NSE,MIRAE ASSET BSE SELECT IPO ETF,7707905,NSE,0.01,1,STOCK,,,0,1
EQUAL200,NSE,MIRAE ASSET BSE 200 EQUAL WEIGHT ETF,7710977,NSE,0.01,1,STOCK,,,0,1
EQU200INAV,NSE,MIRAEAMC - EQU200INAV,7711745,NSE,0.01,1,STOCK,,,0,1
GLD360INAV,NSE,360ONEAMC - GLD360INAV,7712257,NSE,0.05,1,STOCK,,,0,1
SELIPOINAV,NSE,MIRAEAMC - SELIPOINAV,7712513,NSE,0.01,1,STOCK,,,0,1
CASHIETF,NSE,ICICI PRUDENTIAL BSE LIQUID RATE ETF - GROWTH,7715585,NSE,0.01,1,STOCK,,,0,1
CASHIEINAV,NSE,ICICIPRAMC - CASHIEINAV,7717377,NSE,0.01,1,STOCK,,,0,1
AXISVALUE,NSE,AXIS NIFTY500 VALUE 50 ETF,7719681,NSE,0.01,1,STOCK,,,0,1
AXISVAINAV,NSE,AXISAMC - AXISVAINAV,7720449,NSE,0.01,1,STOCK,,,0,1
SILVERCASE,NSE,ZERODHA SILVER ETF,7750145,NSE,0.01,1,STOCK,,,0,1
SILCASINAV,NSE,ZERODHAAMC - SILCASINAV,7751681,NSE,0.01,1,STOCK,,,0,1
SBIBPB,NSE,SBI BSE PSU BANK ETF,7754241,NSE,0.01,1,STOCK,,,0,1
SBIBPBINAV,NSE,SBIAMC - SBIBPBINAV,7755009,NSE,0.01,1,STOCK,,,0,1
NIF100IETF,NSE,ICICI PRUDENTIAL NIFTY 100 ETF,7780353,NSE,0.01,1,STOCK,,,0,1
MID150,NSE,KOTAK NIFTY MIDCAP 150 ETF,7800065,NSE,0.01,1,STOCK,,,0,1
AONELIQUID,NSE,ANGEL ONE NIFTY 1D RATE LIQUID ETF - GROWTH,7800833,NSE,0.01,1,STOCK,,,0,1
MID15INAV,NSE,KOTAKMAMC - MID15INAV,7801601,NSE,0.01,1,STOCK,,,0,1
AONELIINAV,NSE,AONEAMC - AONELIINAV,7801857,NSE,0.01,1,STOCK,,,0,1
SIL360INAV,NSE,360ONEAMC - SIL360INAV,7807489,NSE,0.01,1,STOCK,,,0,1
EVIETFINAV,NSE,ICICIPRAMC - EVIETFINAV,7807745,NSE,0.01,1,STOCK,,,0,1
GROWMOINAV,NSE,GROWWAMC - GROWMOINAV,7808001,NSE,0.01,1,STOCK,,,0,1
MON50EINAV,NSE,MOTILALAMC - MON50EINAV,7808257,NSE,0.01,1,STOCK,,,0,1
MONT50INAV,NSE,MOTILALAMC - MONT50INAV,7808513,NSE,0.01,1,STOCK,,,0,1
EQUA50INAV,NSE,MIRAEAMC - EQUA50INAV,7808769,NSE,0.01,1,STOCK,,,0,1
MINFRAINAV,NSE,MOTILALAMC - MINFRAINAV,7809025,NSE,0.01,1,STOCK,,,0,1
GROWSLINAV,NSE,GROWWAMC - GROWSLINAV,7809281,NSE,0.01,1,STOCK,,,0,1
AONENFINAV,NSE,AONEAMC - AONENFINAV,7809537,NSE,0.01,1,STOCK,,,0,1
MOMGFINAV,NSE,MOTILALAMC - MOMGFINAV,7809793,NSE,0.01,1,STOCK,,,0,1
MOPSEINAV,NSE,MOTILALAMC - MOPSE,7812353,NSE,0.01,1,STOCK,,,0,1
MOTOURINAV,NSE,MOTILALAMC - MOTOURINAV,7812609,NSE,0.01,1,STOCK,,,0,1
SNXT30INAV,NSE,NIPPONAMC - SNXT30INAV,7812865,NSE,0.01,1,STOCK,,,0,1
GROWLOINAV,NSE,GROWWAMC - GROWLOINAV,7813121,NSE,0.01,1,STOCK,,,0,1
TOPETFINAV,NSE,ICICIPRAMC - TOPETFINAV,7814401,NSE,0.01,1,STOCK,,,0,1
MOMIDMINAV,NSE,MOTILALAMC - MOMIDMINAV,7814657,NSE,0.01,1,STOCK,,,0,1
GROWWNINAV,NSE,GROWWAMC - GROWWNINAV,7814913,NSE,0.01,1,STOCK,,,0,1
INTERNINAV,NSE,MIRAEAMC - INTERNINAV,7815169,NSE,0.01,1,STOCK,,,0,1
MOALPHINAV,NSE,MOTILALAMC - MOALPHINAV,7815425,NSE,0.01,1,STOCK,,,0,1
QUALITINAV,NSE,KOTAKMAMC - QUALITINAV,7815681,NSE,0.01,1,STOCK,,,0,1
GRONIFINAV,NSE,GROWWAMC - GRONIFINAV,7815937,NSE,0.01,1,STOCK,,,0,1
LIQGRBINAV,NSE,NIPPONAMC - LIQGRBINAV,7816193,NSE,0.01,1,STOCK,,,0,1
MOGOLDINAV,NSE,MOTILALAMC - MOGOLDINAV,7816449,NSE,0.05,1,STOCK,,,0,1
GROWWPINAV,NSE,GROWWAMC - GROWWPINAV,7816961,NSE,0.01,1,STOCK,,,0,1
SBILIQINAV,NSE,SBIAMC - SBILIQINAV,7817473,NSE,0.01,1,STOCK,,,0,1
MOSILVINAV,NSE,MOTILALAMC - MOSILVINAV,7817729,NSE,0.01,1,STOCK,,,0,1
LTCASEINAV,NSE,ZERODHAAMC - LTCASEINAV,7817985,NSE,0.01,1,STOCK,,,0,1
GRWN50INAV,NSE,GROWWAMC - GRWN50INAV,7818241,NSE,0.01,1,STOCK,,,0,1
MGBEESINAV,NSE,NIPPONAMC - MGBEESINAV,7818497,NSE,0.01,1,STOCK,,,0,1
ELM250INAV,NSE,EDELAMC - ELM250INAV,7818753,NSE,0.01,1,STOCK,,,0,1
AOGOLDINAV,NSE,AONEAMC - AOGOLDINAV,7819009,NSE,0.01,1,STOCK,,,0,1
SML100INAV,NSE,ZERODHAAMC - SML100INAV,7819265,NSE,0.01,1,STOCK,,,0,1
GROWWRINAV,NSE,GROWWAMC - GROWWRINAV,7819777,NSE,0.01,1,STOCK,,,0,1
ELIQUIINAV,NSE,EDELAMC - ELIQUIINAV,7820033,NSE,0.01,1,STOCK,,,0,1
FLEXIAINAV,NSE,DSPAMC - FLEXIAINAV,7820289,NSE,0.01,1,STOCK,,,0,1
MOY100INAV,NSE,MOTILALAMC - MOY100INAV,7820545,NSE,0.01,1,STOCK,,,0,1
MOENERINAV,NSE,MOTILALAMC - MOENERINAV,7821057,NSE,0.01,1,STOCK,,,0,1
MOME30INAV,NSE,KOTAKMAMC - MOME30INAV,7821313,NSE,0.01,1,STOCK,,,0,1
NIFTYCINAV,NSE,ZERODHAAMC - NIFTYCINAV,7822593,NSE,0.01,1,STOCK,,,0,1
GRO250INAV,NSE,GROWWAMC - GRO250INAV,7825921,NSE,0.01,1,STOCK,,,0,1
CHGOLDINAV,NSE,CHOICEAMC - CHGOLDINAV,7826177,NSE,0.01,1,STOCK,,,0,1
ENERGYINAV,NSE,MIRAEAMC - ENERGYINAV,7826433,NSE,0.01,1,STOCK,,,0,1
SMALL2INAV,NSE,MIRAEAMC - SMALL2INAV,7826689,NSE,0.01,1,STOCK,,,0,1
GRW150INAV,NSE,GROWWAMC - GRW150INAV,7826945,NSE,0.01,1,STOCK,,,0,1
CHEMINAV,NSE,KOTAKMAMC - CHEMINAV,7827201,NSE,0.01,1,STOCK,,,0,1
MOIPOINAV,NSE,MOTILALAMC - MOIPOINAV,7827457,NSE,0.01,1,STOCK,,,0,1
AONE50INAV,NSE,AONEAMC - AONE50INAV,7827713,NSE,0.01,1,STOCK,,,0,1
ESENSEINAV,NSE,EDELAMC - ESENSEINAV,7827969,NSE,0.01,1,STOCK,,,0,1
ENIFTYINAV,NSE,EDELAMC - ENIFTYINAV,7828225,NSE,0.01,1,STOCK,,,0,1
MOSERVINAV,NSE,MOTILALAMC - MOSERVINAV,7828481,NSE,0.01,1,STOCK,,,0,1
MSCIADINAV,NSE,DSPAMC - MSCIADINAV,7828737,NSE,0.01,1,STOCK,,,0,1
MOMNCINAV,NSE,MOTILALAMC - MOMNCINAV,7828993,NSE,0.01,1,STOCK,,,0,1
GRCAPMINAV,NSE,GROWWAMC - GRCAPMINAV,7829249,NSE,0.01,1,STOCK,,,0,1
SILBNDINAV,NSE,BANDHANAMC - SILBNDINAV,7829505,NSE,0.01,1,STOCK,,,0,1
GOLDBDINAV,NSE,BANDHANAMC - GOLDBDINAV,7829761,NSE,0.01,1,STOCK,,,0,1
MIDADDINAV,NSE,DSPAMC - MIDADDINAV,7830273,NSE,0.01,1,STOCK,,,0,1
SMAADDINAV,NSE,DSPAMC - SMAADDINAV,7830529,NSE,0.01,1,STOCK,,,0,1
DIVIDEINAV,NSE,MIRAEAMC - DIVIDEINAV,7830785,NSE,0.01,1,STOCK,,,0,1
TOP20INAV,NSE,MIRAEAMC - TOP20INAV,7831041,NSE,0.01,1,STOCK,,,0,1
GRWMTLINAV,NSE,GROWWAMC - GRWMTLINAV,7831297,NSE,0.01,1,STOCK,,,0,1
TWCGLDINAV,NSE,WEALTH - TWCGLDINAV,7832577,NSE,0.01,1,STOCK,,,0,1
NEXT50INAV,NSE,DSPAMC - NEXT50INAV,7832833,NSE,0.01,1,STOCK,,,0,1
NEXT5EINAV,NSE,KOTAKMAMC - NEXT5EINAV,7833089,NSE,0.01,1,STOCK,,,0,1
GRWCHEINAV,NSE,GROWWAMC - GRWCHEINAV,7833345,NSE,0.01,1,STOCK,,,0,1
GROWWEINAV,NSE,GROWWAMC - GROWWEINAV,7833857,NSE,0.01,1,STOCK,,,0,1
HLTCREINAV,NSE,MIRAEAMC - HLTCREINAV,7834113,NSE,0.01,1,STOCK,,,0,1
INFRAINAV,NSE,MIRAEAMC - INFRAINAV,7834369,NSE,0.01,1,STOCK,,,0,1
DEFENCINAV,NSE,MIRAEAMC - DEFENCINAV,7834625,NSE,0.01,1,STOCK,,,0,1
ABSMSCINAV,NSE,BIRLASLAMC - ABSMSCINAV,7834881,NSE,0.01,1,STOCK,,,0,1
AONESIINAV,NSE,AONEAMC - AONESIINAV,7835137,NSE,0.01,1,STOCK,,,0,1
AB10BKINAV,NSE,BIRLASLAMC - AB10BKINAV,7835393,NSE,0.01,1,STOCK,,,0,1
